n,p,k,temperature,ph,label,ec,moisture
31.0,75.0,18.0,15.46789263,5.824208308999999,kidneybeans,0.83,37.9
36.0,68.0,20.0,17.06104474,5.86442953,kidneybeans,0.94,36.3
5.0,65.0,16.0,21.32776028,5.866744372,kidneybeans,0.62,38.5
32.0,79.0,15.0,23.90910104,5.706198621,kidneybeans,1.05,34.0
11.0,78.0,22.0,23.89756791,5.940546818,kidneybeans,0.82,39.1
0.0,55.0,22.0,22.98666928,5.916779289,kidneybeans,0.65,49.2
14.0,59.0,15.0,21.35135729,5.779090476,kidneybeans,0.69,51.1
29.0,68.0,23.0,24.1638445,5.82738029,kidneybeans,0.91,44.4
32.0,68.0,19.0,24.62835037,5.514234138,kidneybeans,0.79,52.2
17.0,64.0,17.0,21.02213209,5.662699104,kidneybeans,0.81,49.3
13.0,69.0,19.0,17.30844532,5.86390397,kidneybeans,0.58,40.3
14.0,67.0,22.0,23.82576704,5.624690247999999,kidneybeans,0.79,32.5
9.0,69.0,20.0,19.30607278,5.591560999,kidneybeans,0.86,42.6
20.0,73.0,22.0,16.03768615,5.976312537999999,kidneybeans,0.76,44.9
40.0,78.0,20.0,19.18572809,5.669236258,kidneybeans,1.1,32.1
27.0,72.0,23.0,19.92889503,5.961934481,kidneybeans,1.16,27.4
14.0,67.0,15.0,19.56376468,5.690065688,kidneybeans,0.89,52.6
7.0,56.0,18.0,18.31357543,5.698371311,kidneybeans,0.67,34.0
27.0,65.0,18.0,20.10993761,5.59503163,kidneybeans,0.75,31.7
30.0,63.0,16.0,23.60506572,5.5259045260000015,kidneybeans,0.94,42.6
37.0,70.0,25.0,19.73136909,5.819403771,kidneybeans,0.81,34.6
27.0,63.0,19.0,20.93409877,5.562201934,kidneybeans,0.94,49.9
22.0,60.0,24.0,18.78226261,5.630664753,kidneybeans,0.89,44.5
3.0,72.0,24.0,36.51268371,6.03160778,pigeonpeas,0.89,56.7
40.0,59.0,23.0,36.89163721,5.269084669,pigeonpeas,0.76,67.0
33.0,73.0,23.0,29.23540524,5.985792703,pigeonpeas,0.91,50.2
27.0,57.0,24.0,27.33534897,6.09186275,pigeonpeas,0.7,54.8
10.0,79.0,18.0,21.0643684,5.624731337999999,pigeonpeas,0.74,65.5
30.0,75.0,25.0,30.33276599,6.446091759,pigeonpeas,1.03,57.7
40.0,70.0,20.0,31.80130272,5.623490042999999,pigeonpeas,0.93,57.5
38.0,55.0,19.0,33.18184225,5.864623352000001,pigeonpeas,0.95,62.1
35.0,58.0,20.0,29.38538562,5.761702519,pigeonpeas,0.96,45.3
38.0,61.0,21.0,30.27374995,4.696518678,pigeonpeas,1.09,52.3
33.0,58.0,24.0,35.45790488,5.269504214,pigeonpeas,0.69,52.1
16.0,56.0,17.0,33.80020039,7.445444882999999,pigeonpeas,0.85,61.6
31.0,72.0,17.0,28.69180475,5.833031707999999,pigeonpeas,0.96,42.8
16.0,80.0,20.0,31.24021696,7.3393209289999986,pigeonpeas,0.75,55.3
27.0,72.0,17.0,28.98039357,6.347929353,pigeonpeas,0.76,48.7
40.0,62.0,19.0,27.32198928,4.697750704,pigeonpeas,0.9,38.4
18.0,58.0,16.0,21.47607807,4.962661422,pigeonpeas,0.77,62.6
3.0,68.0,16.0,18.31910448,4.964887857,pigeonpeas,0.67,42.8
26.0,67.0,24.0,36.97794384,5.642813116,pigeonpeas,0.94,60.5
16.0,70.0,20.0,24.80467592,5.6093956,pigeonpeas,0.87,51.0
24.0,63.0,19.0,19.3479443,4.681576043,pigeonpeas,0.9,72.5
9.0,76.0,25.0,28.88302142,5.70951224,pigeonpeas,0.68,64.9
16.0,55.0,19.0,19.54314136,6.413543781,pigeonpeas,0.73,66.1
28.0,75.0,21.0,24.7741949,6.007508163,pigeonpeas,0.98,52.4
16.0,71.0,24.0,18.33124824,4.946369874,pigeonpeas,0.73,54.3
24.0,70.0,21.0,19.14729038,5.517208078,pigeonpeas,0.88,55.1
38.0,72.0,21.0,28.23416057,5.902103172,pigeonpeas,0.99,61.2
9.0,66.0,21.0,30.11812084,5.719889876,pigeonpeas,0.73,54.7
34.0,56.0,17.0,33.4126864,4.548202098,pigeonpeas,1.01,53.0
1.0,76.0,19.0,24.18553163,6.6695294160000005,pigeonpeas,0.6,60.2
6.0,69.0,19.0,26.88630675,4.7509292180000005,pigeonpeas,0.75,45.4
26.0,73.0,21.0,31.33170829,4.946263888,pigeonpeas,0.8,61.0
27.0,61.0,18.0,33.30711818,5.266227032,pigeonpeas,0.83,47.0
27.0,71.0,23.0,23.45379018,7.10959773,pigeonpeas,0.84,54.2
36.0,61.0,21.0,34.53823889,5.617008201,pigeonpeas,0.87,55.5
17.0,73.0,18.0,19.50112224,5.632353113,pigeonpeas,0.85,65.0
26.0,72.0,22.0,28.76794904,4.674941549,pigeonpeas,0.99,40.0
17.0,64.0,16.0,30.97758716,7.161797643,pigeonpeas,0.92,57.5
14.0,74.0,19.0,18.39759147,6.624966131,pigeonpeas,0.77,43.9
39.0,60.0,15.0,35.09357419,5.004074623999999,pigeonpeas,1.0,43.8
6.0,66.0,15.0,34.93174223,6.3458060110000005,pigeonpeas,0.77,55.8
8.0,59.0,18.0,29.50523036,6.216814453,pigeonpeas,0.85,64.0
2.0,67.0,18.0,34.51934775,5.921666758,pigeonpeas,0.67,51.3
1.0,76.0,17.0,28.43430726,6.012719118,pigeonpeas,0.6,50.5
16.0,73.0,19.0,18.41645629,4.684079249,pigeonpeas,0.9,62.5
23.0,75.0,25.0,31.07508973,7.077170002000001,pigeonpeas,0.75,39.8
32.0,70.0,20.0,20.89342749,6.208843215,pigeonpeas,0.9,67.2
28.0,59.0,22.0,30.90607799,7.05181629,pigeonpeas,0.95,58.5
5.0,62.0,23.0,27.9348279,4.722222454,pigeonpeas,0.94,60.7
36.0,67.0,25.0,35.95176642,6.418062652000001,pigeonpeas,1.01,49.9
1.0,66.0,23.0,19.54317155,4.803564468,pigeonpeas,0.88,61.0
24.0,73.0,20.0,19.63736208,4.608695247,pigeonpeas,0.9,59.7
17.0,67.0,18.0,31.2192752,5.611510977000001,pigeonpeas,0.72,52.9
5.0,55.0,18.0,33.50876355,7.322097972000001,pigeonpeas,0.67,52.2
5.0,56.0,24.0,24.80710166,5.023115055,pigeonpeas,0.69,68.0
37.0,77.0,17.0,36.20970524,5.617122801,pigeonpeas,0.97,64.3
13.0,73.0,20.0,30.50420876,5.391560417999999,pigeonpeas,0.71,55.3
6.0,63.0,23.0,26.01630259,5.906596905,pigeonpeas,0.6,62.9
16.0,77.0,22.0,31.48469278,6.574209678,pigeonpeas,0.87,41.4
25.0,64.0,20.0,33.15122581,4.807776748999999,pigeonpeas,0.78,39.3
34.0,75.0,24.0,23.50222822,4.760038038999999,pigeonpeas,0.93,71.8
20.0,77.0,23.0,34.87248659,5.180271502,pigeonpeas,0.82,56.7
35.0,80.0,25.0,28.09269012,4.895927306,pigeonpeas,0.8,65.2
14.0,75.0,24.0,24.54757829,6.436160044,pigeonpeas,0.78,48.7
36.0,80.0,21.0,33.64769646,7.066087261,pigeonpeas,0.86,46.3
7.0,77.0,18.0,20.5591255,6.655918077999999,pigeonpeas,0.76,76.2
29.0,78.0,25.0,19.95991719,5.982854522999999,pigeonpeas,1.03,68.8
30.0,60.0,21.0,28.87667593,5.457871272999999,pigeonpeas,0.96,67.1
20.0,74.0,16.0,36.04353699,4.759490199,pigeonpeas,0.93,56.4
19.0,57.0,23.0,23.6734328,7.342409555,pigeonpeas,0.67,54.7
3.0,60.0,19.0,25.74679443,4.820788186000001,pigeonpeas,0.65,43.3
5.0,77.0,19.0,31.08564994,6.242052013,pigeonpeas,0.91,69.1
5.0,68.0,20.0,18.72987676,5.001038726,pigeonpeas,0.67,53.9
37.0,73.0,21.0,29.50304807,5.560224582999999,pigeonpeas,1.01,67.1
9.0,59.0,24.0,20.43517772,4.747352458,pigeonpeas,0.91,54.0
20.0,72.0,15.0,36.00415838,7.313517308,pigeonpeas,0.86,52.1
31.0,56.0,23.0,31.46846241,5.661826398,pigeonpeas,1.1,60.3
0.0,70.0,21.0,36.30049702,4.672437054,pigeonpeas,0.81,47.1
21.0,74.0,15.0,29.49096726,6.471862118,pigeonpeas,0.86,60.1
13.0,67.0,18.0,30.5753044,5.384762927000001,pigeonpeas,0.77,59.9
27.0,74.0,20.0,24.69487673,5.8598134160000015,pigeonpeas,0.82,51.4
29.0,72.0,24.0,23.17409556,6.962386495,pigeonpeas,0.97,57.2
5.0,68.0,20.0,19.04380471,6.12166671,pigeonpeas,0.77,52.5
39.0,57.0,19.0,29.32379604,6.421748487,pigeonpeas,0.93,62.4
22.0,62.0,16.0,34.6455408,4.828936119,pigeonpeas,0.94,62.2
18.0,55.0,23.0,21.9989826,6.98571967,pigeonpeas,0.8,53.4
39.0,77.0,21.0,22.99774444,4.603563116,pigeonpeas,0.79,64.2
13.0,75.0,20.0,30.55992394,6.979540061,pigeonpeas,0.85,58.5
27.0,71.0,24.0,31.46417866,7.064973419,pigeonpeas,0.92,59.5
26.0,64.0,22.0,25.95058595,5.16516459,pigeonpeas,0.85,45.8
23.0,55.0,16.0,21.01142393,5.111488821,pigeonpeas,0.75,73.4
4.0,69.0,19.0,19.25100056,5.374358869,pigeonpeas,0.8,53.5
20.0,67.0,19.0,19.24462755,5.671419084,pigeonpeas,0.83,64.9
7.0,74.0,17.0,22.47253208,5.667419697000001,pigeonpeas,0.63,44.9
17.0,64.0,18.0,36.75087487,6.07938452,pigeonpeas,0.79,48.3
35.0,71.0,17.0,29.89286629,6.931924962999999,pigeonpeas,0.97,73.7
11.0,72.0,22.0,29.37735586,6.842744374,pigeonpeas,0.93,65.4
20.0,60.0,22.0,29.65052947,6.876572502999999,pigeonpeas,0.71,67.5
10.0,71.0,18.0,19.54284889,6.151029296,pigeonpeas,0.58,65.2
33.0,61.0,24.0,20.04611791,4.567446499,pigeonpeas,0.85,51.3
3.0,49.0,18.0,27.91095209,3.692863601,mothbeans,0.56,28.4
22.0,59.0,23.0,27.32220619,4.371745575,mothbeans,0.8,28.3
36.0,58.0,25.0,28.66024187,8.399135957999999,mothbeans,0.98,31.7
4.0,43.0,18.0,29.02955344,8.840656256,mothbeans,0.55,42.2
29.0,54.0,16.0,27.78031515,8.153022903,mothbeans,0.85,32.8
32.0,43.0,22.0,31.99928579,5.270749441,mothbeans,0.82,36.2
14.0,55.0,15.0,27.33580911,8.050304395,mothbeans,0.83,41.9
5.0,35.0,20.0,28.92952635,9.679240873,mothbeans,0.64,32.3
25.0,57.0,24.0,27.65472156,6.974978386,mothbeans,0.93,30.7
11.0,53.0,24.0,28.52396666,7.39389918,mothbeans,0.75,33.6
40.0,49.0,17.0,31.02215872,6.68727523,mothbeans,0.87,33.8
38.0,56.0,25.0,25.74095321,7.88118645,mothbeans,0.99,38.6
27.0,43.0,23.0,31.70447482,5.875333778,mothbeans,0.96,32.8
24.0,38.0,22.0,24.47876451,8.202706015,mothbeans,0.64,31.5
23.0,45.0,21.0,31.46511256,8.985348193,mothbeans,0.69,36.2
29.0,57.0,20.0,25.60973447,5.87707519,mothbeans,0.71,30.3
31.0,35.0,23.0,30.30260453,7.707595055,mothbeans,0.97,31.9
0.0,55.0,25.0,28.17489437,4.524171562,mothbeans,0.6,28.2
7.0,45.0,22.0,25.50634557,9.926212291,mothbeans,0.75,36.7
17.0,58.0,25.0,31.12896766,6.455592696,mothbeans,0.82,24.5
11.0,44.0,17.0,26.34043268,8.016210782,mothbeans,0.63,28.7
22.0,49.0,22.0,28.23494706,3.71105919,mothbeans,0.84,42.9
9.0,51.0,19.0,27.04453473,5.49091063,mothbeans,0.81,36.1
28.0,48.0,15.0,25.16125354,9.254089438,mothbeans,0.65,37.0
26.0,50.0,19.0,27.3179125,6.005242945,mothbeans,0.85,28.9
36.0,56.0,20.0,25.4123765,7.437078236,mothbeans,0.83,24.9
8.0,60.0,18.0,31.21629982,3.808429173,mothbeans,0.68,34.2
24.0,37.0,21.0,30.573999,5.818219385,mothbeans,0.82,39.9
22.0,43.0,24.0,25.42517036,4.52363558,mothbeans,0.88,34.3
36.0,43.0,24.0,27.09400578,3.510404312,mothbeans,0.82,32.6
22.0,44.0,24.0,24.30935081,6.030447288,mothbeans,0.65,35.4
17.0,43.0,22.0,30.06142622,5.498340807999999,mothbeans,0.87,27.3
8.0,45.0,15.0,28.09568993,4.61136408,mothbeans,0.84,30.1
7.0,56.0,23.0,26.33908791,5.545219232000001,mothbeans,0.72,32.4
36.0,57.0,16.0,28.61409059,8.292875733999999,mothbeans,0.8,33.4
11.0,45.0,19.0,28.70012137,3.828031463,mothbeans,0.76,34.0
6.0,36.0,22.0,24.21610338,8.869532817,mothbeans,0.66,25.6
17.0,57.0,20.0,28.50677929,3.793575185,mothbeans,0.67,34.4
4.0,47.0,20.0,25.97948991,4.193189124,mothbeans,0.71,44.1
9.0,49.0,16.0,30.88482722,7.661537347999999,mothbeans,0.76,30.8
25.0,51.0,24.0,25.5042419,9.392694614,mothbeans,0.69,37.6
36.0,44.0,21.0,25.12528913,4.516154055,mothbeans,0.92,30.0
21.0,38.0,20.0,27.10508014,5.794289715,mothbeans,0.79,36.4
37.0,57.0,20.0,31.1006247,7.354286985,mothbeans,0.86,40.6
32.0,48.0,18.0,26.45707778,5.993513566,mothbeans,0.7,44.5
29.0,44.0,20.0,30.04132304,8.620107545,mothbeans,0.73,32.0
25.0,51.0,18.0,27.77799528,9.45949344,mothbeans,0.79,32.3
10.0,44.0,24.0,30.99256944,8.0344125,mothbeans,0.73,36.5
23.0,35.0,18.0,26.4908332,5.414492777,mothbeans,0.8,29.0
9.0,60.0,23.0,31.96987867,6.2760043360000015,mothbeans,0.78,35.7
3.0,58.0,21.0,25.36140526,9.160691747,mothbeans,0.74,35.5
22.0,42.0,22.0,25.54249137,7.887658711,mothbeans,0.67,30.1
12.0,39.0,21.0,28.99319096,8.183844843,mothbeans,0.9,40.0
39.0,36.0,22.0,29.34317422,9.072011412,mothbeans,0.77,26.7
32.0,41.0,16.0,28.63618921,7.702287236,mothbeans,0.88,38.6
30.0,41.0,15.0,24.83206631,5.88509677,mothbeans,0.73,33.3
19.0,36.0,22.0,25.44689075,6.16496284,mothbeans,0.68,35.3
4.0,46.0,15.0,31.01274943,3.504752314,mothbeans,0.79,39.7
21.0,39.0,20.0,27.06179658,7.388007482999999,mothbeans,0.68,35.2
35.0,57.0,25.0,27.0956288,8.340398059,mothbeans,0.79,37.4
22.0,55.0,24.0,28.56800579,8.66077954,mothbeans,0.93,37.6
35.0,51.0,17.0,28.79929247,3.558822825,mothbeans,0.82,29.5
17.0,56.0,17.0,27.94293692,5.9565851,mothbeans,0.62,36.0
28.0,57.0,17.0,30.47757686,9.416003106,mothbeans,0.88,41.1
22.0,36.0,16.0,30.58139475,8.18422855,mothbeans,0.75,40.5
11.0,41.0,19.0,26.85911286,5.131779302,mothbeans,0.5,30.0
38.0,38.0,18.0,26.31051759,6.294130312999999,mothbeans,0.88,34.8
23.0,37.0,24.0,28.77833449,7.991902443,mothbeans,0.8,26.2
25.0,35.0,20.0,28.90245417,8.923095695,mothbeans,0.74,36.5
40.0,45.0,20.0,29.37687468,6.878498176,mothbeans,0.89,33.8
23.0,58.0,19.0,24.17093241,5.243634848999999,mothbeans,0.73,33.9
2.0,56.0,23.0,26.65333029,7.550090941,mothbeans,0.78,34.0
3.0,56.0,17.0,28.19912143,8.709291687999999,mothbeans,0.46,36.3
26.0,51.0,25.0,28.76488954,7.792508067999999,mothbeans,0.86,37.3
39.0,42.0,20.0,29.3499706,8.055908857999999,mothbeans,0.92,32.0
27.0,59.0,20.0,28.00937423,4.397698806,mothbeans,0.7,28.9
24.0,45.0,19.0,26.85851927,5.9523849570000005,mothbeans,1.04,28.8
7.0,40.0,17.0,31.2123945,8.532078732999999,mothbeans,0.68,27.3
15.0,45.0,23.0,24.20422636,7.224193642,mothbeans,0.71,33.5
26.0,52.0,23.0,29.98835437,4.931890506,mothbeans,0.64,32.1
20.0,45.0,16.0,29.93964907,4.626212446,mothbeans,0.79,33.2
34.0,54.0,24.0,31.2119298,5.026003659,mothbeans,0.92,38.5
19.0,51.0,25.0,26.80474415,3.5253661,mothbeans,0.7,30.0
29.0,41.0,21.0,31.49398069,8.86979671,mothbeans,0.79,38.0
20.0,50.0,22.0,30.99694676,9.406887533,mothbeans,1.04,29.3
11.0,40.0,23.0,29.61253065,5.80428611,mothbeans,0.68,36.8
15.0,54.0,15.0,29.97604322,8.35495812,mothbeans,0.56,34.8
35.0,55.0,22.0,30.88883074,8.634929739,mothbeans,0.97,37.2
9.0,59.0,25.0,30.39321309,7.699200949,mothbeans,0.85,34.2
40.0,45.0,18.0,30.43683729,5.261285926,mothbeans,0.92,27.2
35.0,38.0,19.0,25.32688786,9.112771682,mothbeans,0.9,29.5
14.0,58.0,17.0,30.53684308,4.605700542,mothbeans,0.55,30.0
40.0,55.0,18.0,30.38257873,7.115994051,mothbeans,1.02,29.1
18.0,36.0,23.0,24.01825377,7.214078621,mothbeans,0.7,30.9
35.0,52.0,15.0,28.69841277,9.93509073,mothbeans,0.81,41.1
4.0,59.0,22.0,29.33743412,8.914074888,mothbeans,0.7,32.0
22.0,51.0,16.0,27.96583691,8.639586199,mothbeans,0.85,34.8
33.0,47.0,17.0,24.86803974,8.621514073,mothbeans,0.83,30.4
2.0,51.0,17.0,25.87682261,5.838508699,mothbeans,0.59,23.4
16.0,51.0,21.0,31.01963639,3.532008668,mothbeans,0.8,27.2
19.0,55.0,20.0,27.43329405,7.18530147,mungbean,0.85,40.1
8.0,54.0,20.0,28.3340432,7.034214276,mungbean,0.55,29.6
36.0,55.0,20.0,27.01470397,6.635968697999999,mungbean,0.8,41.8
10.0,56.0,16.0,28.17432665,6.828187498999998,mungbean,0.87,39.0
22.0,56.0,17.0,29.87888063,6.89077995,mungbean,0.93,37.6
9.0,57.0,24.0,29.89232778,7.165121108999998,mungbean,0.6,37.5
34.0,59.0,23.0,28.56212158,6.935804256,mungbean,0.97,46.2
31.0,51.0,25.0,27.53592929,7.196774236,mungbean,0.77,43.0
0.0,49.0,18.0,29.68361658,6.990095452,mungbean,0.76,35.7
21.0,39.0,20.0,28.14448546,7.064782137999999,mungbean,0.8,41.1
28.0,35.0,22.0,29.53037621,7.156563094,mungbean,0.82,49.5
17.0,52.0,17.0,27.88352946,6.364967184,mungbean,0.67,36.0
24.0,42.0,23.0,28.22471276,6.428054409,mungbean,0.99,38.0
28.0,46.0,16.0,29.008124,6.664187809,mungbean,0.8,39.5
21.0,38.0,21.0,29.75538903,6.637677489,mungbean,0.78,39.5
34.0,60.0,25.0,29.78416743,6.79385576,mungbean,0.74,38.5
19.0,53.0,22.0,27.8640132,6.852884642999999,mungbean,0.6,37.8
31.0,58.0,15.0,27.11026483,7.121571293,mungbean,0.7,40.1
19.0,35.0,24.0,27.11030369,6.883308033,mungbean,0.87,35.1
24.0,53.0,17.0,28.95451232,6.421271178,mungbean,0.81,42.5
13.0,47.0,20.0,29.21780035,6.54450214,mungbean,0.71,40.4
31.0,53.0,16.0,28.7420098,6.452006451,mungbean,0.97,42.7
28.0,45.0,23.0,29.65021184,6.489259136,mungbean,0.76,39.4
31.0,37.0,21.0,27.23924995,6.713410626,mungbean,0.71,37.7
33.0,60.0,15.0,28.95172351,6.510840928,mungbean,0.99,40.2
34.0,45.0,21.0,28.18837136,6.2873801170000005,mungbean,0.72,33.5
13.0,57.0,25.0,28.30041493,6.86308576,mungbean,0.75,40.8
33.0,57.0,17.0,27.89636126,6.78415271,mungbean,0.78,42.1
32.0,57.0,22.0,28.6899851,6.769415887999999,mungbean,0.93,43.2
23.0,59.0,25.0,27.826262300000003,6.320768488,mungbean,0.82,38.9
35.0,41.0,18.0,28.70562673,6.705008503999999,mungbean,0.86,42.9
6.0,48.0,24.0,28.6362812,6.790736339,mungbean,0.76,41.4
29.0,36.0,25.0,28.28511547,7.130278657000001,mungbean,0.86,40.4
4.0,36.0,22.0,27.60887393,7.012740397000001,mungbean,0.73,37.6
10.0,59.0,22.0,28.60901145,7.1556850160000005,mungbean,0.84,35.8
14.0,48.0,21.0,29.24598976,6.991242362,mungbean,0.89,43.3
8.0,50.0,21.0,28.62911222,6.218923893,mungbean,0.68,40.1
20.0,40.0,15.0,29.57329479,7.199495367999999,mungbean,0.79,36.5
36.0,43.0,22.0,27.82684262,6.3898821660000005,mungbean,0.73,41.1
14.0,57.0,15.0,29.8757015,6.623438282,mungbean,0.61,37.8
11.0,60.0,23.0,27.33684386,7.033012777000001,mungbean,0.93,45.4
10.0,59.0,15.0,29.83040388,6.32400451,mungbean,0.84,43.3
7.0,60.0,25.0,28.2753171,6.397636709,mungbean,0.76,40.3
2.0,47.0,15.0,29.86860065,6.401455706,mungbean,0.59,44.4
20.0,45.0,22.0,29.5888162,6.904587016,mungbean,0.67,41.2
2.0,39.0,15.0,28.07219563,6.478557136,mungbean,0.7,38.6
27.0,40.0,24.0,27.84026517,7.063022095,mungbean,0.84,43.2
35.0,48.0,15.0,27.10818093,6.981758362000001,mungbean,0.65,43.3
4.0,59.0,25.0,27.68515114,6.227134139,mungbean,0.57,42.2
1.0,48.0,24.0,29.34594634,6.232836962,mungbean,0.86,40.7
36.0,43.0,21.0,28.36319404,7.140437859,mungbean,0.96,37.3
11.0,46.0,24.0,27.65280218,6.459252023,mungbean,0.58,46.4
34.0,47.0,19.0,27.31372793,6.568795403999999,mungbean,0.8,36.6
21.0,44.0,18.0,27.06909959,7.12851089,mungbean,1.1,34.7
17.0,58.0,20.0,28.06642822,6.42937879,mungbean,0.85,36.5
25.0,40.0,21.0,27.73329078,6.248900919,mungbean,0.79,35.6
2.0,38.0,18.0,27.53632932,6.619891497999999,mungbean,0.4,39.3
9.0,48.0,20.0,29.66461594,6.377568542000001,mungbean,0.82,37.4
37.0,49.0,25.0,29.914544300000006,6.415459592,mungbean,0.73,36.2
36.0,38.0,15.0,28.36363858,6.3206620120000006,mungbean,0.74,43.9
40.0,58.0,15.0,29.46416042,6.978400282000001,mungbean,0.94,37.5
30.0,44.0,16.0,29.73013036,6.442335592999999,mungbean,0.92,40.5
1.0,59.0,23.0,27.46852989,7.184398832,mungbean,0.81,33.5
9.0,48.0,22.0,27.77076285,6.402926221,mungbean,0.62,38.6
14.0,41.0,17.0,29.12939524,7.085982325,mungbean,0.69,36.8
35.0,52.0,19.0,27.10606808,6.698574085,mungbean,0.87,37.0
31.0,48.0,17.0,28.88078945,6.594739424,mungbean,0.95,44.3
4.0,41.0,20.0,28.14720892,6.647965508,mungbean,0.72,37.1
30.0,37.0,25.0,29.89129144,7.120032489,mungbean,0.82,36.9
9.0,35.0,20.0,27.41503453,6.91380932,mungbean,0.82,36.1
20.0,41.0,20.0,29.27308605,7.073048264,mungbean,0.85,38.2
37.0,50.0,23.0,29.65296893,6.5304707,mungbean,0.92,43.4
34.0,35.0,21.0,28.44524991,6.684381357,mungbean,0.81,39.4
14.0,37.0,15.0,27.96235681,6.581351374,mungbean,0.75,37.1
23.0,39.0,22.0,29.25649321,6.86483915,mungbean,0.93,36.9
5.0,45.0,21.0,28.36291385,6.487124217000001,mungbean,0.63,38.4
22.0,37.0,20.0,27.62749466,6.605733067999999,mungbean,1.1,37.1
40.0,51.0,17.0,28.66086349,6.860602782000001,mungbean,0.92,42.6
27.0,56.0,20.0,29.2114218,6.41874299,mungbean,0.84,41.5
31.0,40.0,22.0,29.40889385,6.365513634,mungbean,0.81,39.1
38.0,36.0,21.0,28.02952623,6.5563729660000005,mungbean,0.82,33.3
6.0,37.0,17.0,28.08657178,6.760694227999999,mungbean,0.65,37.0
6.0,47.0,18.0,29.16174608,6.715276662999999,mungbean,0.8,31.3
24.0,44.0,17.0,29.8596912,6.666380512000001,mungbean,0.9,39.6
25.0,59.0,19.0,29.06631494,6.626629798,mungbean,0.79,35.8
32.0,56.0,21.0,27.38538997,6.702772465,mungbean,1.07,40.3
8.0,45.0,18.0,27.93034941,7.011030515,mungbean,0.68,41.6
19.0,39.0,17.0,29.2808618,6.890156495,mungbean,0.69,37.6
39.0,37.0,15.0,28.9973145,6.821747052,mungbean,0.87,41.7
33.0,37.0,19.0,27.92678579,7.183189922,mungbean,0.94,40.4
26.0,54.0,17.0,28.5474135,6.27258822,mungbean,0.84,37.2
21.0,51.0,15.0,29.36488409,6.679127482,mungbean,0.8,34.3
22.0,54.0,20.0,28.56149805,6.689825155,mungbean,0.78,35.9
29.0,45.0,16.0,28.43683487,6.583381939,mungbean,0.63,37.3
4.0,40.0,21.0,28.79728147,6.725551062,mungbean,0.63,38.9
10.0,37.0,22.0,28.7275267,7.069747813999999,mungbean,0.77,43.1
4.0,44.0,19.0,27.95639663,6.921993877999999,mungbean,0.79,39.3
20.0,45.0,17.0,28.17458662,6.770955317,mungbean,0.81,32.0
23.0,45.0,23.0,28.77653519,6.983130466,mungbean,0.69,38.8
25.0,48.0,21.0,28.438097,6.267684328,mungbean,0.8,41.2
56.0,79.0,15.0,29.48439992,7.454532137,blackgram,1.1,37.2
25.0,62.0,21.0,26.73433965,7.040056094,blackgram,0.8,40.0
42.0,61.0,22.0,26.27274407,7.418650668,blackgram,0.93,44.5
42.0,73.0,25.0,34.03679184,6.501869314,blackgram,0.97,38.9
44.0,58.0,18.0,28.03644051,6.814410927999999,blackgram,1.0,37.0
50.0,55.0,16.0,28.81460716,7.581442888,blackgram,0.92,35.9
35.0,72.0,21.0,34.03619494,7.741418772,blackgram,0.89,44.3
30.0,64.0,20.0,33.8642935,6.573531614,blackgram,0.78,41.7
27.0,64.0,21.0,32.84213012,7.543804222999999,blackgram,0.82,44.3
50.0,74.0,17.0,27.10053268,6.5408208,blackgram,0.97,46.8
39.0,73.0,24.0,25.65842532,7.22405917,blackgram,1.06,36.7
57.0,67.0,25.0,32.34744009,7.551364319,blackgram,1.03,39.2
52.0,63.0,19.0,29.58949031,6.928898659,blackgram,0.97,44.6
55.0,66.0,22.0,30.91219459,7.747775262999999,blackgram,0.98,41.0
51.0,56.0,18.0,28.12787838,6.706505915,blackgram,0.99,36.6
36.0,66.0,15.0,30.08545364,6.668238556,blackgram,0.82,38.7
59.0,55.0,19.0,31.74379487,7.332375138,blackgram,1.03,35.9
50.0,58.0,23.0,27.81326852,7.596802025,blackgram,0.79,41.6
30.0,65.0,25.0,32.88733849,7.70650895,blackgram,0.97,40.5
20.0,62.0,18.0,29.36358721,7.366542647,blackgram,0.86,35.1
58.0,71.0,15.0,27.82592799,6.919243702,blackgram,0.68,40.2
25.0,71.0,24.0,28.49538735,7.187721817999999,blackgram,1.05,37.3
52.0,71.0,16.0,27.74274761,7.0758864720000005,blackgram,0.94,40.4
40.0,63.0,18.0,30.41588462,6.74441168,blackgram,1.07,39.4
20.0,60.0,25.0,27.3254209,6.726469087999999,blackgram,0.83,38.2
48.0,61.0,21.0,30.28496619,6.628264883,blackgram,1.11,39.0
49.0,68.0,22.0,28.56840626,7.127064207,blackgram,0.94,37.9
48.0,62.0,15.0,25.36586097,7.538631462000001,blackgram,0.82,41.7
32.0,66.0,17.0,34.9466155,7.162357641,blackgram,0.79,41.4
21.0,63.0,22.0,25.09737391,6.859409487000001,blackgram,0.74,45.1
20.0,72.0,19.0,32.47648301,7.397190844,blackgram,0.76,37.6
25.0,65.0,21.0,33.86351172,6.880245789,blackgram,0.86,37.4
41.0,78.0,21.0,25.19857725,6.581313137,blackgram,1.11,33.4
53.0,67.0,17.0,31.77681682,7.296972161,blackgram,1.01,39.6
39.0,60.0,21.0,34.89814946,6.97297656,blackgram,0.85,42.6
25.0,76.0,17.0,31.74105409,7.241148507,blackgram,0.93,42.0
21.0,78.0,19.0,27.16159076,6.92009048,blackgram,0.86,42.4
